Round,Clients,Latent Dim,Hidden Dim,Rounds,Epochs,Batch Size,Learning Rate,Gamma,Step,fraction-fit,Strategy,Recon Weight,Class Weight,KLD Weight,Beta VAE,Proximal Mu,Eta Adagrad,Eta Adam,Beta 1,Beta 2,Patience,Min Delta,Accuracy,F1 Score,Precision,Recall,Train Loss
7,7,15,512,100,5,32,0.01,0.1,5,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.99,15,0.0,0.15884454641807585,0.07357496672360118,0.054287093102362884,0.15884454641807585,7.374147244862148
8,7,15,512,100,5,32,0.01,0.1,5,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.99,15,0.0,0.09260510223745518,0.020424868958847767,0.011656387707192463,0.09260510223745518,8.171779700687953
9,7,15,512,100,5,32,0.01,0.1,5,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.99,15,0.0,0.09260510223745519,0.018553463563985597,0.010492298798867124,0.09260510223745519,9.422137941632952
10,7,15,512,100,5,32,0.01,0.1,5,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.99,15,0.0,0.09260510223745519,0.018553463563985597,0.010492298798867122,0.09260510223745519,10.530879838126046
11,7,15,512,100,5,32,0.01,0.1,5,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.99,15,0.0,0.09260510223745519,0.0185534635639856,0.010492298798867122,0.09260510223745519,11.208258288247245
12,7,15,512,100,5,32,0.01,0.1,5,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.99,15,0.0,0.09260510223745519,0.0185534635639856,0.010492298798867122,0.09260510223745519,12.006427083696638
13,7,15,512,100,5,32,0.01,0.1,5,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.99,15,0.0,0.09260510223745519,0.018553463563985597,0.010492298798867124,0.09260510223745519,12.24083001273019
14,7,15,512,100,5,32,0.01,0.1,5,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.99,15,0.0,0.09260510223745519,0.0185534635639856,0.010492298798867122,0.09260510223745519,15.964251177651542
15,7,15,512,100,5,32,0.01,0.1,5,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.99,15,0.0,0.09260510223745519,0.0185534635639856,0.010492298798867122,0.09260510223745519,26.78224127633231
16,7,15,512,100,5,32,0.01,0.1,5,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.99,15,0.0,0.09260510223745519,0.0185534635639856,0.010492298798867122,0.09260510223745519,56.59513364519392
